MONTH,DAY,WEEKDAY,AIRLINE,ORG_AIR,DEST_AIR,SCHED_DEP,DEP_DELAY,AIR_TIME,DIST,SCHED_ARR,ARR_DELAY,DIVERTED,CANCELLED
2,28,6,DL,MSP,DFW,1550,-2.0,124.0,852,1822,-2.0,0,0
2,28,6,AA,IAH,DFW,1459,,,224,1610,,0,1
2,28,6,WN,ATL,TPA,2045,11.0,62.0,406,2215,-2.0,0,0
2,28,6,AA,DFW,MIA,1055,,,1121,1436,,0,1
2,28,6,UA,ORD,LAX,1000,5.0,256.0,1744,1230,30.0,0,0
2,28,6,US,LAS,PHX,1945,1.0,48.0,255,2150,12.0,0,0
2,28,6,AS,LAX,SEA,1650,-5.0,130.0,954,1925,6.0,0,0
2,28,6,EV,DFW,TYS,1130,,,772,1423,,0,1
2,28,6,DL,ATL,BDL,1222,-3.0,97.0,859,1439,-20.0,0,0
2,28,6,MQ,DFW,SAF,1530,,,551,1617,,0,1
2,28,6,WN,LAS,DEN,1445,41.0,73.0,628,1735,26.0,0,0
2,28,6,DL,ATL,LAX,810,0.0,277.0,1947,1020,-11.0,0,0
2,28,6,AA,ORD,LAX,955,-1.0,260.0,1744,1229,29.0,0,0
2,28,6,WN,DEN,PDX,2010,8.0,135.0,991,2200,-11.0,0,0
2,28,6,B6,LAX,JFK,1419,30.0,266.0,2475,2229,7.0,0,0
2,28,6,DL,MSP,ATL,1500,5.0,120.0,907,1832,-6.0,0,0
2,28,6,AA,DFW,FLL,2040,,,1119,15,,0,1
2,28,6,US,PHX,SNA,1800,19.0,56.0,338,1816,11.0,0,0
2,28,6,OO,MSP,MSN,1525,3.0,36.0,228,1629,-8.0,0,0
2,28,6,OO,DEN,PUB,955,9.0,23.0,109,1043,-1.0,0,0
2,28,6,UA,DEN,LAX,1116,79.0,140.0,862,1251,85.0,0,0
2,28,6,US,IAH,PHX,550,-4.0,149.0,1009,746,-6.0,0,0
2,28,6,AA,DFW,MIA,515,150.0,126.0,1121,854,167.0,0,0
2,28,6,AA,DFW,SJC,2110,,,1438,2259,,0,1
2,28,6,OO,SFO,PSP,1909,-6.0,64.0,421,2036,-4.0,0,0
2,28,6,AA,LAS,DFW,1425,,,1055,1905,,0,1
2,28,6,DL,ATL,CMH,1426,-1.0,67.0,447,1557,-9.0,0,0
2,28,6,EV,DFW,BTR,1615,,,383,1733,,0,1
2,28,6,EV,IAH,DAL,730,,,216,839,,0,1
2,28,6,WN,ATL,LAX,1850,34.0,289.0,1947,2100,39.0,0,0
2,28,6,EV,MSP,CLE,1540,9.0,79.0,622,1834,-10.0,0,0
2,28,6,AA,ATL,DFW,1045,,,731,1218,,0,1
2,28,6,UA,LAS,ORD,1305,-4.0,161.0,1514,1835,3.0,0,0
2,28,6,UA,IAH,SFO,1751,93.0,227.0,1635,2014,81.0,0,0
2,28,6,DL,ORD,ATL,700,1.0,84.0,606,1005,3.0,0,0
2,28,6,AA,LAX,DCA,820,-2.0,234.0,2311,1609,-33.0,0,0
2,28,6,OO,LAS,SLC,630,61.0,54.0,368,855,52.0,0,0
2,28,6,OO,ORD,DTW,1940,2.0,47.0,235,2159,16.0,0,0
2,28,6,WN,DEN,OKC,1825,,,495,2050,,0,1
2,28,6,WN,MSP,ATL,920,-3.0,112.0,907,1300,-19.0,0,0
2,28,6,AA,ORD,DCA,1515,21.0,77.0,612,1802,20.0,0,0
2,28,6,WN,LAS,PIT,830,0.0,201.0,1910,1530,-18.0,0,0
2,28,6,OO,MSP,LAX,600,-4.0,216.0,1535,804,22.0,0,0
2,28,6,WN,DEN,LGA,1115,24.0,175.0,1620,1650,11.0,0,0
2,28,6,UA,DEN,SNA,1856,7.0,132.0,846,2021,10.0,0,0
2,28,6,DL,LAX,CVG,100,-3.0,200.0,1900,802,-28.0,0,0
2,28,6,WN,ATL,LGA,840,-2.0,90.0,762,1040,-15.0,0,0
2,28,6,UA,SFO,LAX,2000,14.0,60.0,337,2132,18.0,0,0
2,28,6,UA,DEN,IAD,1037,9.0,158.0,1452,1551,-3.0,0,0
2,28,6,UA,DEN,IAH,1445,36.0,104.0,862,1801,24.0,0,0
2,28,6,EV,ORD,GRR,1605,-1.0,28.0,137,1800,5.0,0,0
2,28,6,EV,IAH,CRP,730,-7.0,44.0,201,833,-7.0,0,0
2,28,6,AA,ORD,SAN,900,-1.0,252.0,1723,1121,9.0,0,0
2,28,6,WN,PHX,MDW,1300,28.0,162.0,1444,1720,7.0,0,0
2,28,6,AA,SFO,LAX,900,-6.0,54.0,337,1027,-17.0,0,0
2,28,6,AS,PHX,SEA,1205,0.0,149.0,1107,1408,-15.0,0,0
2,28,6,EV,ORD,GRR,730,-4.0,28.0,137,927,-15.0,0,0
2,28,6,MQ,DFW,MLI,1505,,,691,1700,,0,1
2,28,6,WN,PHX,LAS,1235,47.0,44.0,255,1250,27.0,0,0
2,28,6,OO,ORD,MKE,1345,72.0,17.0,67,1427,67.0,0,0
2,28,6,EV,ORD,RIC,1310,19.0,85.0,642,1609,19.0,0,0
2,28,6,WN,LAS,SMF,1425,9.0,67.0,397,1555,3.0,0,0
2,28,6,EV,IAH,ABQ,1515,-1.0,114.0,744,1636,-7.0,0,0
2,28,6,EV,ATL,BTR,1905,-2.0,71.0,448,1939,7.0,0,0
2,28,6,WN,ATL,RIC,2040,73.0,62.0,481,2215,65.0,0,0
2,28,6,UA,ATL,IAH,915,-6.0,116.0,689,1038,-13.0,0,0
2,28,6,WN,PHX,DEN,1240,0.0,71.0,602,1435,-32.0,0,0
2,28,6,AA,DFW,DEN,2115,,,641,2219,,0,1
2,28,6,EV,ATL,SHV,1856,5.0,88.0,551,1952,1.0,0,0
2,28,6,DL,ATL,LAX,944,-1.0,288.0,1947,1158,6.0,0,0
2,28,6,OO,SFO,SBA,1635,-5.0,50.0,262,1745,-6.0,0,0
2,28,6,WN,DEN,SAN,1655,27.0,134.0,853,1815,35.0,0,0
2,28,6,UA,SFO,PSP,920,-2.0,63.0,421,1052,-13.0,0,0
2,28,6,UA,DFW,IAH,643,13.0,40.0,224,750,49.0,0,0
2,28,6,EV,IAH,COS,907,-3.0,127.0,809,1037,-3.0,0,0
2,28,6,WN,PHX,ONT,1150,6.0,52.0,325,1200,10.0,0,0
2,28,6,OO,SFO,ONT,920,-1.0,56.0,363,1040,2.0,0,0
2,28,6,F9,ORD,IAD,1250,74.0,77.0,589,1540,66.0,0,0
2,28,6,F9,ORD,MIA,600,36.0,151.0,1197,1000,51.0,0,0
2,28,6,UA,LAS,IAD,750,-4.0,217.0,2065,1515,-30.0,0,0
2,28,6,WN,DEN,MSP,1040,0.0,82.0,680,1335,-15.0,0,0
2,28,6,AA,ORD,BOS,1400,36.0,106.0,867,1713,33.0,0,0
2,28,6,DL,ATL,PVD,932,0.0,102.0,903,1153,-22.0,0,0
2,28,6,OO,SFO,BZN,804,7.0,112.0,807,1118,13.0,0,0
2,28,6,F9,DEN,SLC,2130,53.0,72.0,391,2254,54.0,0,0
2,28,6,AA,DFW,RNO,1750,,,1345,1927,,0,1
2,28,6,AA,DFW,SEA,2155,,,1660,18,,0,1
2,28,6,OO,PHX,PSP,1435,7.0,45.0,261,1441,10.0,0,0
2,28,6,AA,DFW,SNA,1750,,,1205,1902,,0,1
2,28,6,EV,DEN,SDF,1820,39.0,111.0,1024,2252,18.0,0,0
2,28,6,AA,DEN,DFW,1016,,,641,1316,,0,1
2,28,6,US,PHX,PDX,2115,1.0,138.0,1009,2305,-10.0,0,0
2,28,6,AA,DFW,SAT,1315,,,247,1423,,0,1
2,28,6,OO,LAX,LAS,1600,1.0,43.0,236,1712,0.0,0,0
2,28,6,MQ,DFW,AEX,910,,,285,1013,,0,1
2,28,6,DL,ATL,BNA,1905,40.0,39.0,214,1914,26.0,0,0
2,28,6,DL,ATL,MCO,1155,52.0,63.0,404,1319,49.0,0,0
2,28,6,DL,MSP,CLT,1545,-3.0,118.0,930,1910,-7.0,0,0
2,28,6,WN,LAS,SAT,1735,-1.0,126.0,1069,2205,-7.0,0,0
2,28,6,EV,DEN,LFT,955,4.0,125.0,978,1338,-13.0,0,0
2,28,6,DL,ATL,IAH,921,13.0,119.0,689,1040,8.0,0,0
2,28,6,DL,LAX,LAS,2110,-4.0,42.0,236,2216,-8.0,0,0
2,28,6,EV,IAH,GSP,1914,18.0,103.0,837,2221,24.0,0,0
2,28,6,NK,DFW,LGA,747,,,1389,1202,,0,1
2,28,6,DL,ATL,RDU,2101,-5.0,50.0,356,2224,-22.0,0,0
2,28,6,MQ,ORD,MEM,840,13.0,79.0,491,1021,16.0,0,0
2,28,6,B6,LAS,LGB,1700,-4.0,45.0,231,1803,-2.0,0,0
2,28,6,AA,ATL,DFW,1210,,,731,1344,,0,1
2,28,6,WN,DEN,SNA,725,-5.0,129.0,846,855,2.0,0,0
2,28,6,OO,DEN,COD,1900,14.0,63.0,391,2031,5.0,0,0
2,28,6,UA,DEN,TPA,1600,60.0,163.0,1506,2124,43.0,0,0
2,28,6,US,LAS,PHX,1635,-7.0,47.0,255,1846,2.0,0,0
2,28,6,DL,LAX,DTW,1140,10.0,207.0,1979,1904,-17.0,0,0
2,28,6,NK,LAS,DEN,1723,-4.0,74.0,628,2012,-24.0,0,0
2,28,6,WN,DEN,SAT,1055,65.0,106.0,794,1400,61.0,0,0
2,28,6,DL,MSP,DEN,910,-4.0,104.0,680,1023,-5.0,0,0
2,28,6,DL,ATL,LGA,1645,-2.0,89.0,762,1901,-33.0,0,0
2,28,6,AA,DFW,BDL,1855,,,1471,2308,,0,1
2,28,6,AA,ORD,STL,2007,62.0,55.0,258,2115,94.0,0,0
2,28,6,AA,DFW,MIA,1755,78.0,125.0,1121,2135,86.0,0,0
2,28,6,DL,PHX,MSP,1445,-1.0,142.0,1276,1850,-27.0,0,0
2,28,6,WN,ATL,PBI,1850,24.0,81.0,545,2040,16.0,0,0
2,28,6,WN,PHX,ABQ,1855,,,328,2000,,0,1
2,28,6,OO,SFO,ONT,2248,-1.0,63.0,363,8,2.0,0,0
2,28,6,UA,SFO,LAX,1120,-3.0,62.0,337,1253,28.0,0,0
2,28,6,AA,DFW,FAT,2040,,,1313,2215,,0,1
2,28,6,UA,LAX,KOA,1631,11.0,334.0,2504,2030,2.0,0,0
2,28,6,WN,LAS,LAX,1955,38.0,47.0,236,2100,53.0,0,0
2,28,6,DL,ATL,MEM,1341,15.0,60.0,332,1406,3.0,0,0
2,28,6,US,ATL,CLT,1355,12.0,36.0,226,1507,4.0,0,0
2,28,6,DL,MSP,DTW,1955,5.0,66.0,528,2234,4.0,0,0
2,28,6,US,PHX,IAH,1330,-1.0,119.0,1009,1703,-13.0,0,0
2,28,6,WN,LAS,RDU,1420,28.0,213.0,2026,2135,-1.0,0,0
2,28,6,EV,ATL,JAN,1208,-5.0,67.0,341,1233,-7.0,0,0
2,28,6,NK,MSP,FLL,115,88.0,184.0,1487,541,103.0,0,0
2,28,6,OO,SFO,RNO,1913,9.0,38.0,192,2013,24.0,0,0
2,28,6,DL,ATL,LGA,945,7.0,89.0,762,1158,-13.0,0,0
2,28,6,WN,SFO,LAS,950,27.0,63.0,414,1115,16.0,0,0
2,28,6,MQ,DFW,CID,1435,,,685,1628,,0,1
2,28,6,OO,ORD,BOS,1100,59.0,106.0,867,1419,55.0,0,0
2,28,6,UA,DEN,IAH,600,-5.0,105.0,862,925,-9.0,0,0
2,28,6,AA,SFO,LAX,1442,12.0,56.0,337,1604,15.0,0,0
2,28,6,EV,ATL,BTV,1859,1.0,117.0,961,2117,2.0,0,0
3,1,7,AA,LAX,TPA,2300,10.0,238.0,2158,621,6.0,0,0
3,1,7,WN,ATL,TPA,1350,-2.0,60.0,406,1515,1.0,0,0
3,1,7,OO,DEN,PSP,2211,26.0,133.0,776,2335,31.0,0,0
3,1,7,US,ORD,PHL,1355,,,678,1659,,0,1
3,1,7,EV,ATL,AVP,2101,22.0,88.0,714,2251,27.0,0,0
3,1,7,DL,MSP,BOI,1947,9.0,166.0,1142,2159,5.0,0,0
3,1,7,OO,PHX,BFL,1755,-2.0,71.0,425,1824,-1.0,0,0
3,1,7,MQ,DFW,BTR,1245,,,383,1403,,0,1
3,1,7,OO,PHX,YUM,1445,-2.0,35.0,160,1539,8.0,0,0
3,1,7,DL,ATL,MDW,1624,0.0,90.0,591,1724,-14.0,0,0
3,1,7,AS,LAX,SEA,1040,8.0,136.0,954,1320,8.0,0,0
3,1,7,EV,ATL,AEX,2040,-1.0,84.0,500,2124,13.0,0,0
3,1,7,MQ,ORD,DTW,1835,,,235,2052,,0,1
3,1,7,DL,ATL,TPA,930,9.0,59.0,406,1058,-5.0,0,0
3,1,7,AA,DFW,PHX,1335,-2.0,138.0,868,1517,-7.0,0,0
3,1,7,US,PHX,PHL,2350,-2.0,213.0,2075,603,-21.0,0,0
3,1,7,DL,ATL,SAV,2255,-2.0,35.0,214,2357,-12.0,0,0
3,1,7,AA,ORD,RNO,1900,140.0,252.0,1671,2127,156.0,0,0
3,1,7,WN,DEN,MDW,1750,26.0,99.0,895,2110,13.0,0,0
3,1,7,AA,DFW,ORD,1945,68.0,101.0,802,2157,62.0,0,0
3,1,7,UA,ORD,IAD,1810,30.0,71.0,589,2101,21.0,0,0
3,1,7,DL,ATL,FLL,1400,14.0,82.0,581,1555,6.0,0,0
3,1,7,F9,PHX,SLC,1355,88.0,66.0,507,1530,96.0,0,0
3,1,7,WN,ATL,CMH,2040,67.0,66.0,447,2220,65.0,0,0
3,1,7,OO,LAX,MRY,1620,9.0,44.0,266,1725,15.0,0,0
3,1,7,AA,DFW,LGA,1045,,,1389,1456,,0,1
3,1,7,WN,PHX,MDW,1540,5.0,156.0,1444,2000,-10.0,0,0
3,1,7,WN,LAX,DEN,1530,9.0,96.0,862,1845,-14.0,0,0
3,1,7,F9,DEN,SNA,1757,55.0,139.0,846,1915,69.0,0,0
3,1,7,OO,ORD,DCA,1105,,,612,1356,,0,1
3,1,7,DL,SFO,ATL,625,-1.0,227.0,2139,1400,-20.0,0,0
3,1,7,OO,PHX,TUS,1130,-3.0,26.0,110,1222,-3.0,0,0
3,1,7,AA,DFW,SFO,1025,,,1464,1220,,0,1
3,1,7,UA,PHX,EWR,2350,,,2133,629,,0,1
3,1,7,US,SFO,PHL,825,,,2521,1642,,0,1
3,1,7,DL,DEN,MSP,1548,72.0,81.0,680,1845,54.0,0,0
3,1,7,EV,ORD,MSP,850,3.0,63.0,334,1022,-6.0,0,0
3,1,7,DL,ATL,BDL,1222,9.0,111.0,859,1441,-1.0,0,0
3,1,7,UA,SFO,JFK,700,11.0,,2586,1539,,1,0
3,1,7,DL,ATL,DEN,2040,2.0,182.0,1199,2210,-4.0,0,0
3,1,7,DL,ATL,PBI,1500,11.0,76.0,545,1655,-2.0,0,0
3,1,7,MQ,DFW,TYS,730,-1.0,90.0,772,1026,12.0,0,0
3,1,7,UA,IAH,PHL,1250,325.0,153.0,1325,1706,307.0,0,0
3,1,7,EV,ORD,LEX,2100,24.0,50.0,323,2319,26.0,0,0
3,1,7,WN,PHX,LAS,1545,18.0,50.0,255,1545,37.0,0,0
3,1,7,AA,DFW,STL,1020,,,550,1155,,0,1
3,1,7,MQ,DFW,ABI,2150,81.0,35.0,158,2236,89.0,0,0
3,1,7,WN,LAX,LAS,1440,16.0,56.0,236,1545,20.0,0,0
3,1,7,UA,DEN,IAH,1404,12.0,111.0,862,1724,10.0,0,0
3,1,7,UA,IAH,EWR,1030,596.0,148.0,1400,1451,589.0,0,0
3,1,7,EV,ATL,CRW,950,-3.0,60.0,363,1106,-4.0,0,0
3,1,7,MQ,ORD,XNA,800,69.0,90.0,522,947,70.0,0,0
3,1,7,MQ,DFW,ASE,1620,,,701,1731,,0,1
3,1,7,OO,MSP,ORD,1500,0.0,59.0,334,1634,9.0,0,0
3,1,7,EV,IAH,ISN,915,-6.0,200.0,1330,1259,-12.0,0,0
3,1,7,OO,SFO,SLC,2017,-2.0,82.0,599,2259,0.0,0,0
3,1,7,EV,IAH,LIT,1620,14.0,62.0,374,1739,20.0,0,0
3,1,7,EV,DFW,GRK,1745,107.0,34.0,134,1830,132.0,0,0
3,1,7,MQ,DFW,TXK,1005,,,181,1059,,0,1
3,1,7,EV,DFW,RAP,1850,73.0,113.0,835,2011,62.0,0,0
3,1,7,UA,IAH,FLL,721,8.0,115.0,965,1051,-9.0,0,0
3,1,7,WN,DEN,JAX,1355,10.0,154.0,1447,1900,0.0,0,0
3,1,7,DL,ATL,DFW,950,10.0,115.0,731,1124,-4.0,0,0
3,1,7,UA,DEN,JAC,1111,44.0,62.0,406,1236,35.0,0,0
3,1,7,UA,IAH,TPA,1020,6.0,94.0,787,1321,5.0,0,0
3,1,7,DL,ATL,CLT,1738,-3.0,36.0,226,1850,-19.0,0,0
3,1,7,DL,ATL,TPA,1530,4.0,57.0,406,1655,-9.0,0,0
3,1,7,F9,DEN,STL,2030,16.0,82.0,770,2323,11.0,0,0
3,1,7,EV,IAH,PNS,902,-5.0,65.0,489,1034,-16.0,0,0
3,1,7,EV,IAH,LCH,1558,63.0,27.0,127,1649,56.0,0,0
3,1,7,AA,LAX,ORD,900,-5.0,194.0,1744,1507,-31.0,0,0
3,1,7,OO,IAH,JAC,1025,-2.0,181.0,1265,1257,-6.0,0,0
3,1,7,EV,ATL,ABE,1445,-1.0,85.0,692,1641,1.0,0,0
3,1,7,UA,DEN,IAH,1231,16.0,111.0,862,1549,8.0,0,0
3,1,7,EV,IAH,TUL,845,4.0,63.0,429,1015,-12.0,0,0
3,1,7,B6,SFO,JFK,1400,111.0,285.0,2586,2235,103.0,0,0
3,1,7,WN,LAS,SEA,2025,192.0,123.0,867,2305,169.0,0,0
3,1,7,UA,SFO,LAX,1740,158.0,70.0,337,1910,179.0,0,0
3,1,7,DL,ATL,LGA,1645,,,762,1903,,0,1
3,1,7,DL,DFW,ATL,930,42.0,90.0,731,1228,30.0,0,0
3,1,7,WN,PHX,SMF,1545,8.0,93.0,647,1645,-3.0,0,0
3,1,7,WN,ATL,MKE,1540,0.0,105.0,669,1650,6.0,0,0
3,1,7,AA,IAH,MIA,520,36.0,110.0,964,837,36.0,0,0
3,1,7,UA,DFW,IAH,935,33.0,42.0,224,1045,28.0,0,0
3,1,7,WN,ATL,LAS,1905,11.0,273.0,1747,2050,24.0,0,0
3,1,7,UA,IAH,EWR,1150,112.0,,1400,1615,,0,1
3,1,7,OO,LAX,SBA,936,-7.0,18.0,89,1022,-8.0,0,0
3,1,7,AA,DFW,SEA,1050,,,1660,1315,,0,1
3,1,7,WN,PHX,CMH,1025,4.0,179.0,1670,1600,-8.0,0,0
3,1,7,AA,DFW,MCI,1930,41.0,61.0,460,2101,31.0,0,0
3,1,7,DL,LAX,HNL,830,18.0,314.0,2556,1228,-2.0,0,0
3,1,7,UA,DEN,MCO,1005,28.0,170.0,1546,1535,17.0,0,0
3,1,7,AS,LAS,SEA,700,-3.0,130.0,867,935,-9.0,0,0
3,1,7,EV,ORD,MDT,800,11.0,71.0,594,1046,-5.0,0,0
3,1,7,EV,ATL,GNV,815,-2.0,51.0,300,928,-6.0,0,0
3,1,7,US,LAX,PHL,835,2.0,245.0,2402,1639,-27.0,0,0
3,1,7,WN,PHX,RNO,2050,27.0,81.0,601,2140,17.0,0,0
3,1,7,WN,LAS,RNO,1350,36.0,54.0,345,1510,30.0,0,0
3,1,7,AA,DFW,ELP,1415,-4.0,87.0,551,1500,-3.0,0,0
3,1,7,OO,LAX,SBP,1329,0.0,39.0,156,1429,4.0,0,0
3,1,7,DL,MSP,TPA,1055,1.0,161.0,1306,1511,-16.0,0,0
3,1,7,UA,LAX,ORD,655,5.0,192.0,1744,1258,-21.0,0,0
3,1,7,DL,SFO,ATL,1205,20.0,224.0,2139,1944,-10.0,0,0
3,1,7,WN,LAS,BWI,1610,,,2106,2330,,0,1
3,1,7,VX,SFO,EWR,1400,79.0,250.0,2565,2205,44.0,0,0
3,1,7,EV,ORD,CLE,1740,53.0,47.0,315,2000,43.0,0,0
3,1,7,WN,LAX,TUS,720,-3.0,59.0,451,935,-7.0,0,0
3,1,7,VX,LAX,JFK,1040,253.0,251.0,2475,1905,208.0,0,0
3,1,7,US,PHX,LAX,1805,-3.0,61.0,370,1831,-3.0,0,0
3,1,7,OO,SFO,RDD,1845,-4.0,47.0,199,1953,2.0,0,0
3,1,7,WN,DEN,PDX,2035,81.0,141.0,991,2230,74.0,0,0
3,1,7,OO,LAX,CLD,1435,1.0,24.0,86,1521,9.0,0,0
3,1,7,WN,LAS,SNA,1425,-2.0,43.0,226,1530,-8.0,0,0
3,1,7,WN,LAS,MKE,900,12.0,155.0,1524,1425,-21.0,0,0
3,1,7,DL,LAX,ATL,630,2.0,206.0,1947,1338,-18.0,0,0
3,1,7,WN,LAX,SMF,1315,-3.0,56.0,373,1435,-11.0,0,0
3,1,7,F9,DEN,DCA,1650,21.0,152.0,1476,2157,3.0,0,0
3,1,7,MQ,DFW,LRD,1255,,,396,1417,,0,1
3,1,7,EV,ORD,CMH,1010,20.0,49.0,296,1229,26.0,0,0
3,1,7,DL,ATL,MCO,655,-2.0,59.0,404,819,17.0,0,0
3,1,7,UA,DEN,IAH,830,7.0,112.0,862,1155,34.0,0,0
3,1,7,AA,DFW,EWR,1615,70.0,149.0,1372,2021,70.0,0,0
3,1,7,EV,ORD,IND,1500,76.0,32.0,177,1705,67.0,0,0
3,1,7,EV,IAH,AMA,1803,-5.0,82.0,517,1949,-10.0,0,0
3,1,7,WN,PHX,ONT,915,-4.0,55.0,325,930,-5.0,0,0
3,1,7,DL,ATL,MEM,1341,-1.0,60.0,332,1407,-9.0,0,0
3,1,7,UA,SFO,LIH,908,-2.0,288.0,2447,1256,-29.0,0,0
3,1,7,AA,ORD,DFW,818,1.0,126.0,802,1055,-8.0,0,0
3,1,7,DL,PHX,SLC,1929,-4.0,61.0,507,2106,-21.0,0,0
3,1,7,EV,IAH,CLT,1000,20.0,114.0,912,1326,11.0,0,0
3,1,7,DL,IAH,ATL,1809,42.0,84.0,689,2105,31.0,0,0
3,1,7,DL,ATL,PIT,905,10.0,70.0,526,1039,2.0,0,0
3,1,7,MQ,DFW,SHV,735,,,190,830,,0,1
3,1,7,US,LAX,CLT,915,1.0,234.0,2125,1643,3.0,0,0
3,1,7,EV,DFW,MOB,1005,,,539,1135,,0,1
3,1,7,WN,SFO,LAS,1355,5.0,73.0,414,1525,2.0,0,0
3,1,7,MQ,ORD,GRB,1700,153.0,34.0,173,1752,170.0,0,0
3,1,7,VX,SFO,LAS,1950,79.0,76.0,414,2120,89.0,0,0
3,1,7,DL,MSP,IND,1940,-2.0,62.0,503,2220,-25.0,0,0
3,1,7,UA,DEN,SEA,1510,11.0,145.0,1024,1708,-9.0,0,0
3,1,7,US,PHX,SMF,1435,18.0,95.0,647,1536,18.0,0,0
3,1,7,AA,LAX,LAS,920,25.0,39.0,236,1035,37.0,0,0
3,1,7,WN,PHX,ABQ,1410,56.0,42.0,328,1515,54.0,0,0
3,1,7,DL,MSP,BIL,2136,-3.0,114.0,748,2256,-11.0,0,0
3,1,7,WN,LAS,OAK,1855,61.0,63.0,407,2025,49.0,0,0
3,1,7,EV,ATL,GSO,1050,5.0,44.0,306,1202,2.0,0,0
3,1,7,OO,ORD,DCA,1310,5.0,79.0,612,1606,-12.0,0,0
3,1,7,UA,ORD,MDT,1310,11.0,68.0,594,1552,-2.0,0,0
3,1,7,F9,ORD,PHX,700,14.0,230.0,1440,950,30.0,0,0
3,1,7,WN,LAX,MDW,1350,54.0,182.0,1750,1950,31.0,0,0
3,1,7,HA,LAX,HNL,1700,-1.0,319.0,2556,2050,-8.0,0,0
3,1,7,OO,DEN,SLC,1300,-4.0,70.0,391,1429,-6.0,0,0
3,1,7,EV,ATL,BTV,1859,50.0,109.0,961,2118,53.0,0,0
3,1,7,EV,ATL,IAD,1937,169.0,76.0,534,2125,162.0,0,0
3,1,7,DL,ATL,DAB,1912,84.0,52.0,366,2035,84.0,0,0
3,1,7,OO,MSP,ISN,1005,-2.0,86.0,546,1211,-12.0,0,0
3,1,7,DL,ATL,RSW,2050,-1.0,67.0,515,2233,-3.0,0,0
3,1,7,DL,ATL,DSM,1501,13.0,109.0,743,1616,10.0,0,0
3,1,7,DL,MSP,DEN,1925,47.0,109.0,680,2039,42.0,0,0
3,1,7,WN,LAS,SAN,2110,50.0,51.0,258,2215,48.0,0,0
3,1,7,DL,LAS,DTW,600,-5.0,177.0,1749,1251,-31.0,0,0
3,1,7,UA,SFO,KOA,1727,-8.0,289.0,2367,2103,-37.0,0,0
3,1,7,OO,DEN,CID,1230,22.0,81.0,692,1523,15.0,0,0
3,1,7,DL,DEN,SLC,1915,35.0,74.0,391,2049,37.0,0,0
3,1,7,UA,IAH,MSY,1953,20.0,42.0,305,2101,8.0,0,0
3,1,7,DL,ATL,PIT,1529,0.0,71.0,526,1716,7.0,0,0
3,2,1,AA,LAX,ORD,1740,28.0,177.0,1744,2337,-4.0,0,0
3,2,1,UA,ORD,DEN,848,32.0,129.0,888,1035,18.0,0,0
3,2,1,DL,SFO,JFK,1345,80.0,261.0,2586,2221,41.0,0,0
3,2,1,EV,IAH,RIC,1250,22.0,137.0,1157,1631,22.0,0,0
3,2,1,MQ,DFW,BTR,1245,39.0,55.0,383,1403,41.0,0,0
3,2,1,OO,IAH,BFL,2111,-6.0,197.0,1428,2302,-7.0,0,0
3,2,1,AA,DFW,SJU,1640,-2.0,237.0,2165,2303,-1.0,0,0
3,2,1,WN,PHX,SNA,2045,34.0,60.0,338,2100,42.0,0,0
3,2,1,MQ,ORD,FNT,1510,36.0,34.0,223,1711,31.0,0,0
3,2,1,WN,ATL,LGA,1900,63.0,105.0,762,2105,68.0,0,0
3,2,1,OO,LAX,CLD,1919,69.0,29.0,86,2005,70.0,0,0
3,2,1,WN,SFO,ATL,840,-2.0,232.0,2139,1610,-6.0,0,0
3,2,1,AS,LAX,PDX,1320,-8.0,122.0,834,1538,-3.0,0,0
3,2,1,DL,MSP,BIL,900,-1.0,113.0,748,1012,-7.0,0,0
3,2,1,AA,ORD,DFW,818,-4.0,126.0,802,1055,-12.0,0,0
3,2,1,AA,LAX,IAD,1400,114.0,234.0,2288,2143,88.0,0,0
3,2,1,WN,ATL,MSP,2040,31.0,144.0,907,2230,40.0,0,0
3,2,1,UA,ORD,TPA,934,24.0,117.0,1012,1315,3.0,0,0
3,2,1,DL,MSP,ATL,1000,-2.0,112.0,907,1328,-26.0,0,0
3,2,1,EV,ORD,MSN,1800,8.0,30.0,108,1855,10.0,0,0
3,2,1,OO,SFO,SMF,919,-10.0,24.0,86,1006,14.0,0,0
3,2,1,AA,DFW,HOU,920,138.0,47.0,247,1026,135.0,0,0
3,2,1,OO,LAX,EUG,1045,-2.0,109.0,748,1257,-4.0,0,0
3,2,1,US,DFW,PHL,1525,2.0,160.0,1303,1928,3.0,0,0
3,2,1,EV,ORD,TYS,1646,-3.0,67.0,475,1915,-2.0,0,0
3,2,1,UA,ORD,LGA,600,1.0,94.0,733,907,-15.0,0,0
3,2,1,EV,IAH,GPT,1015,-9.0,,376,1131,,1,0
3,2,1,DL,ATL,EWR,2145,4.0,103.0,746,2356,2.0,0,0
3,2,1,UA,IAH,PIT,1305,51.0,130.0,1117,1649,40.0,0,0
3,2,1,UA,ORD,MSP,2030,16.0,60.0,334,2200,23.0,0,0
3,2,1,DL,ATL,JAX,735,10.0,55.0,270,839,21.0,0,0
3,2,1,UA,LAX,SFO,2010,27.0,54.0,337,2135,11.0,0,0
3,2,1,VX,SFO,DAL,720,-3.0,183.0,1476,1240,8.0,0,0
3,2,1,MQ,DFW,ACT,915,0.0,22.0,89,953,-1.0,0,0
